filename	acq_time
func/sub-18_task-phase1_run-01_bold.nii.gz	10:21:44.265000
func/sub-18_task-phase1_run-02_bold.nii.gz	10:27:52.572500
func/sub-18_task-phase1_run-03_bold.nii.gz	10:33:57.967500
func/sub-18_task-phase1_run-04_bold.nii.gz	10:40:10.860000
func/sub-18_task-phase2_run-01_bold.nii.gz	10:47:44.490000
func/sub-18_task-phase2_run-02_bold.nii.gz	10:55:21.017500
func/sub-18_task-phase2_run-03_bold.nii.gz	11:02:58.722500
func/sub-18_task-phase2_run-04_bold.nii.gz	11:10:37.272500
func/sub-18_task-phase2_run-05_bold.nii.gz	11:18:12.240000
func/sub-18_task-phase2_run-06_bold.nii.gz	11:25:59.512500
anat/sub-18_T1w.nii.gz	11:36:7.112500
