filename	acq_time
func/sub-17_task-phase1_run-01_bold.nii.gz	08:41:59.122500
func/sub-17_task-phase1_run-02_bold.nii.gz	08:48:8.142500
func/sub-17_task-phase1_run-03_bold.nii.gz	08:54:18.702500
func/sub-17_task-phase1_run-04_bold.nii.gz	09:00:46.305000
func/sub-17_task-phase2_run-01_bold.nii.gz	09:08:41.042500
func/sub-17_task-phase2_run-02_bold.nii.gz	09:16:19.322500
func/sub-17_task-phase2_run-03_bold.nii.gz	09:23:54.485000
func/sub-17_task-phase2_run-04_bold.nii.gz	09:31:31.757500
func/sub-17_task-phase2_run-05_bold.nii.gz	09:39:5.835000
func/sub-17_task-phase2_run-06_bold.nii.gz	09:46:46.900000
anat/sub-17_T1w.nii.gz	09:56:45.090000
