filename	acq_time
func/sub-19_task-phase1_run-01_bold.nii.gz	09:54:3.225000
func/sub-19_task-phase1_run-02_bold.nii.gz	10:00:7.915000
func/sub-19_task-phase1_run-03_bold.nii.gz	10:06:31.630000
func/sub-19_task-phase1_run-04_bold.nii.gz	10:12:45.715000
func/sub-19_task-phase2_run-01_bold.nii.gz	10:20:1.842500
func/sub-19_task-phase2_run-02_bold.nii.gz	10:27:41.080000
func/sub-19_task-phase2_run-03_bold.nii.gz	10:35:16.912500
func/sub-19_task-phase2_run-04_bold.nii.gz	10:42:53.717500
func/sub-19_task-phase2_run-05_bold.nii.gz	10:50:29.065000
func/sub-19_task-phase2_run-06_bold.nii.gz	10:58:14.900000
anat/sub-19_T1w.nii.gz	11:08:28.090000
